Xmeasurement,devXeui,host,name,topic,decodedXpayload_humidity,decodedXpayload_temperature,time
mqtt_consumer,2B40CBFEFFE70FFE,grafana,2d1aef6119e9,helium/2d1aef6119e9/rx,32.773174639505605,26.751735713740743,2023-06-15T14:44:03.000000Z
mqtt_consumer,2B40CBFEFFE70FFE,grafana,2d1aef6119e9,helium/2d1aef6119e9/rx,31.75463492790112,27.13359273670558,2023-06-15T14:54:02.000000Z
mqtt_consumer,2B40CBFEFFE70FFE,grafana,2d1aef6119e9,helium/2d1aef6119e9/rx,36.14160372320134,25.210955977721824,2023-06-15T15:04:02.000000Z
mqtt_consumer,2B40CBFEFFE70FFE,grafana,2d1aef6119e9,helium/2d1aef6119e9/rx,36.06721599145495,25.339131761654077,2023-06-15T15:14:02.000000Z
mqtt_consumer,2B40CBFEFFE70FFE,grafana,2d1aef6119e9,helium/2d1aef6119e9/rx,36.51735713740749,24.93324177920195,2023-06-15T15:24:02.000000Z
mqtt_consumer,2B40CBFEFFE70FFE,grafana,2d1aef6119e9,helium/2d1aef6119e9/rx,36.04051270313573,25.664911879148548,2023-06-15T15:34:02.000000Z
mqtt_consumer,2B40CBFEFFE70FFE,grafana,2d1aef6119e9,helium/2d1aef6119e9/rx,36.04051270313573,25.664911879148548,2023-06-15T15:35:24.000000Z
mqtt_consumer,2B40CBFEFFE70FFE,grafana,2d1aef6119e9,helium/2d1aef6119e9/rx,35.0734721904326,25.44327458609904,2023-06-15T15:44:02.000000Z
mqtt_consumer,2B40CBFEFFE70FFE,grafana,2d1aef6119e9,helium/2d1aef6119e9/rx,36.309452964065,26.100175478751808,2023-06-15T15:54:02.000000Z
mqtt_consumer,2B40CBFEFFE70FFE,grafana,2d1aef6119e9,helium/2d1aef6119e9/rx,33.92904554818036,26.009384298466472,2023-06-15T16:04:02.000000Z
mqtt_consumer,2B40CBFEFFE70FFE,grafana,2d1aef6119e9,helium/2d1aef6119e9/rx,33.52277409018082,26.04676890211337,2023-06-15T16:14:02.000000Z
mqtt_consumer,2B40CBFEFFE70FFE,grafana,2d1aef6119e9,helium/2d1aef6119e9/rx,34.156023498893724,25.817120622568098,2023-06-15T16:24:02.000000Z
mqtt_consumer,2B40CBFEFFE70FFE,grafana,2d1aef6119e9,helium/2d1aef6119e9/rx,35.14023041123064,26.07080186160067,2023-06-15T16:34:02.000000Z
mqtt_consumer,2B40CBFEFFE70FFE,grafana,2d1aef6119e9,helium/2d1aef6119e9/rx,36.023346303501945,25.64888990615701,2023-06-15T16:44:02.000000Z
mqtt_consumer,2B40CBFEFFE70FFE,grafana,2d1aef6119e9,helium/2d1aef6119e9/rx,37.87541008621347,24.67154955367361,2023-06-15T16:54:02.000000Z
mqtt_consumer,2B40CBFEFFE70FFE,grafana,2d1aef6119e9,helium/2d1aef6119e9/rx,37.907835507743954,24.55939574273289,2023-06-15T17:04:02.000000Z
mqtt_consumer,2B40CBFEFFE70FFE,grafana,2d1aef6119e9,helium/2d1aef6119e9/rx,38.69176775768673,24.425879301136803,2023-06-15T17:14:02.000000Z
mqtt_consumer,2B40CBFEFFE70FFE,grafana,2d1aef6119e9,helium/2d1aef6119e9/rx,38.171053635461966,24.642175936522463,2023-06-15T17:24:02.000000Z
mqtt_consumer,2B40CBFEFFE70FFE,grafana,2d1aef6119e9,helium/2d1aef6119e9/rx,38.47623407339589,24.599450675211717,2023-06-15T17:34:02.000000Z
mqtt_consumer,2B40CBFEFFE70FFE,grafana,2d1aef6119e9,helium/2d1aef6119e9/rx,38.98931868467231,24.684901197833213,2023-06-15T17:44:02.000000Z
mqtt_consumer,2B40CBFEFFE70FFE,grafana,2d1aef6119e9,helium/2d1aef6119e9/rx,39.01792935072862,24.177538719768062,2023-06-15T17:54:02.000000Z
mqtt_consumer,2B40CBFEFFE70FFE,grafana,2d1aef6119e9,helium/2d1aef6119e9/rx,40.683070115205616,23.926527809567403,2023-06-15T18:04:02.000000Z
mqtt_consumer,2B40CBFEFFE70FFE,grafana,2d1aef6119e9,helium/2d1aef6119e9/rx,43.72724498359655,23.16548409246967,2023-06-15T18:14:02.000000Z
mqtt_consumer,2B40CBFEFFE70FFE,grafana,2d1aef6119e9,helium/2d1aef6119e9/rx,46.39948119325551,22.39108873121233,2023-06-15T18:24:02.000000Z
mqtt_consumer,2B40CBFEFFE70FFE,grafana,2d1aef6119e9,helium/2d1aef6119e9/rx,47.17769130998703,21.80361638818951,2023-06-15T18:34:02.000000Z
mqtt_consumer,2B40CBFEFFE70FFE,grafana,2d1aef6119e9,helium/2d1aef6119e9/rx,47.318837262531474,21.58999008163576,2023-06-15T18:44:02.000000Z
mqtt_consumer,2B40CBFEFFE70FFE,grafana,2d1aef6119e9,helium/2d1aef6119e9/rx,49.62294956893263,20.45242999923705,2023-06-15T18:54:02.000000Z
mqtt_consumer,2B40CBFEFFE70FFE,grafana,2d1aef6119e9,helium/2d1aef6119e9/rx,49.02212558175021,19.98512245365072,2023-06-15T19:04:02.000000Z
mqtt_consumer,2B40CBFEFFE70FFE,grafana,2d1aef6119e9,helium/2d1aef6119e9/rx,47.68886854352636,20.37499046311132,2023-06-15T19:14:02.000000Z
mqtt_consumer,2B40CBFEFFE70FFE,grafana,2d1aef6119e9,helium/2d1aef6119e9/rx,47.68886854352636,20.37499046311132,2023-06-15T19:15:25.000000Z
mqtt_consumer,2B40CBFEFFE70FFE,grafana,2d1aef6119e9,helium/2d1aef6119e9/rx,47.52674143587396,20.37499046311132,2023-06-15T19:24:02.000000Z
mqtt_consumer,2B40CBFEFFE70FFE,grafana,2d1aef6119e9,helium/2d1aef6119e9/rx,46.27550164034486,20.39101243610284,2023-06-15T19:34:02.000000Z
mqtt_consumer,2B40CBFEFFE70FFE,grafana,2d1aef6119e9,helium/2d1aef6119e9/rx,45.712825207904174,20.23613336385138,2023-06-15T19:44:02.000000Z
mqtt_consumer,2B40CBFEFFE70FFE,grafana,2d1aef6119e9,helium/2d1aef6119e9/rx,45.247425040054935,20.292210269321743,2023-06-15T19:54:02.000000Z
mqtt_consumer,2B40CBFEFFE70FFE,grafana,2d1aef6119e9,helium/2d1aef6119e9/rx,45.8711375600824,19.93972686350804,2023-06-15T20:04:02.000000Z
mqtt_consumer,2B40CBFEFFE70FFE,grafana,2d1aef6119e9,helium/2d1aef6119e9/rx,46.66460669871061,19.48577096208133,2023-06-15T20:14:02.000000Z
mqtt_consumer,2B40CBFEFFE70FFE,grafana,2d1aef6119e9,helium/2d1aef6119e9/rx,47.20248722056916,19.261463340199896,2023-06-15T20:24:02.000000Z
mqtt_consumer,2B40CBFEFFE70FFE,grafana,2d1aef6119e9,helium/2d1aef6119e9/rx,47.02700846875715,19.23476005188067,2023-06-15T20:34:02.000000Z
mqtt_consumer,2B40CBFEFFE70FFE,grafana,2d1aef6119e9,helium/2d1aef6119e9/rx,47.09185931181811,19.237430380712595,2023-06-15T20:44:02.000000Z
mqtt_consumer,2B40CBFEFFE70FFE,grafana,2d1aef6119e9,helium/2d1aef6119e9/rx,47.09185931181811,19.237430380712595,2023-06-15T20:45:25.000000Z
mqtt_consumer,2B40CBFEFFE70FFE,grafana,2d1aef6119e9,helium/2d1aef6119e9/rx,47.30357824063478,19.26413366903182,2023-06-15T20:54:02.000000Z
mqtt_consumer,2B40CBFEFFE70FFE,grafana,2d1aef6119e9,helium/2d1aef6119e9/rx,48.70359349965667,19.050507362478072,2023-06-15T21:04:02.000000Z
mqtt_consumer,2B40CBFEFFE70FFE,grafana,2d1aef6119e9,helium/2d1aef6119e9/rx,48.764629587243455,18.98641947051194,2023-06-15T21:14:02.000000Z
mqtt_consumer,2B40CBFEFFE70FFE,grafana,2d1aef6119e9,helium/2d1aef6119e9/rx,49.85946440833143,18.623254749370567,2023-06-15T21:24:02.000000Z
mqtt_consumer,2B40CBFEFFE70FFE,grafana,2d1aef6119e9,helium/2d1aef6119e9/rx,51.01533531700618,18.529793240253294,2023-06-15T21:34:02.000000Z
mqtt_consumer,2B40CBFEFFE70FFE,grafana,2d1aef6119e9,helium/2d1aef6119e9/rx,53.00663767452507,17.81414511329824,2023-06-15T21:44:02.000000Z
mqtt_consumer,2B40CBFEFFE70FFE,grafana,2d1aef6119e9,helium/2d1aef6119e9/rx,54.61074235141528,17.264057373922334,2023-06-15T21:54:02.000000Z
mqtt_consumer,2B40CBFEFFE70FFE,grafana,2d1aef6119e9,helium/2d1aef6119e9/rx,56.67071030746929,16.746013580529485,2023-06-15T22:04:02.000000Z
mqtt_consumer,2B40CBFEFFE70FFE,grafana,2d1aef6119e9,helium/2d1aef6119e9/rx,58.877546349279015,16.003662165255207,2023-06-15T22:14:02.000000Z
mqtt_consumer,2B40CBFEFFE70FFE,grafana,2d1aef6119e9,helium/2d1aef6119e9/rx,60.695277332722966,15.39749752040894,2023-06-15T22:24:02.000000Z
mqtt_consumer,2B40CBFEFFE70FFE,grafana,2d1aef6119e9,helium/2d1aef6119e9/rx,61.406729228656445,15.10910200656138,2023-06-15T22:34:02.000000Z
mqtt_consumer,2B40CBFEFFE70FFE,grafana,2d1aef6119e9,helium/2d1aef6119e9/rx,61.75005722133211,15.002288853284504,2023-06-15T22:44:02.000000Z
mqtt_consumer,2B40CBFEFFE70FFE,grafana,2d1aef6119e9,helium/2d1aef6119e9/rx,61.77294575417716,14.890135042343786,2023-06-15T22:54:02.000000Z
mqtt_consumer,2B40CBFEFFE70FFE,grafana,2d1aef6119e9,helium/2d1aef6119e9/rx,62.92500190737773,14.703212024109256,2023-06-15T23:04:02.000000Z
mqtt_consumer,2B40CBFEFFE70FFE,grafana,2d1aef6119e9,helium/2d1aef6119e9/rx,64.61493858243686,14.321355001144426,2023-06-15T23:14:02.000000Z
mqtt_consumer,2B40CBFEFFE70FFE,grafana,2d1aef6119e9,helium/2d1aef6119e9/rx,64.31166552224002,14.321355001144426,2023-06-15T23:24:02.000000Z
mqtt_consumer,2B40CBFEFFE70FFE,grafana,2d1aef6119e9,helium/2d1aef6119e9/rx,65.27107652399481,13.96887159533074,2023-06-15T23:34:02.000000Z
mqtt_consumer,2B40CBFEFFE70FFE,grafana,2d1aef6119e9,helium/2d1aef6119e9/rx,65.94438086518655,13.749904631113148,2023-06-15T23:44:03.000000Z
mqtt_consumer,2B40CBFEFFE70FFE,grafana,2d1aef6119e9,helium/2d1aef6119e9/rx,65.83947508964675,13.760585946440834,2023-06-15T23:54:02.000000Z
mqtt_consumer,2B40CBFEFFE70FFE,grafana,2d1aef6119e9,helium/2d1aef6119e9/rx,66.78553444724193,13.522926680399785,2023-06-16T00:04:02.000000Z
mqtt_consumer,2B40CBFEFFE70FFE,grafana,2d1aef6119e9,helium/2d1aef6119e9/rx,66.94766155489432,13.474860761425193,2023-06-16T00:14:03.000000Z
mqtt_consumer,2B40CBFEFFE70FFE,grafana,2d1aef6119e9,helium/2d1aef6119e9/rx,67.45693141069657,13.464179446097504,2023-06-16T00:24:02.000000Z
mqtt_consumer,2B40CBFEFFE70FFE,grafana,2d1aef6119e9,helium/2d1aef6119e9/rx,67.70107576104371,13.426794842450596,2023-06-16T00:34:02.000000Z
mqtt_consumer,2B40CBFEFFE70FFE,grafana,2d1aef6119e9,helium/2d1aef6119e9/rx,68.27519645990692,13.266575112535286,2023-06-16T00:44:02.000000Z
mqtt_consumer,2B40CBFEFFE70FFE,grafana,2d1aef6119e9,helium/2d1aef6119e9/rx,68.92370489051652,13.087663080796524,2023-06-16T00:54:02.000000Z
mqtt_consumer,2B40CBFEFFE70FFE,grafana,2d1aef6119e9,helium/2d1aef6119e9/rx,68.94850080109865,13.03959716182193,2023-06-16T01:04:02.000000Z
mqtt_consumer,2B40CBFEFFE70FFE,grafana,2d1aef6119e9,helium/2d1aef6119e9/rx,68.93133440146487,12.996871900511174,2023-06-16T01:14:02.000000Z
mqtt_consumer,2B40CBFEFFE70FFE,grafana,2d1aef6119e9,helium/2d1aef6119e9/rx,70.07385366598001,12.724498359655144,2023-06-16T01:24:02.000000Z
mqtt_consumer,2B40CBFEFFE70FFE,grafana,2d1aef6119e9,helium/2d1aef6119e9/rx,70.88830395971618,12.484168764782176,2023-06-16T01:34:02.000000Z
mqtt_consumer,2B40CBFEFFE70FFE,grafana,2d1aef6119e9,helium/2d1aef6119e9/rx,71.83054856183719,12.19844357976654,2023-06-16T01:44:03.000000Z
mqtt_consumer,2B40CBFEFFE70FFE,grafana,2d1aef6119e9,helium/2d1aef6119e9/rx,71.52155336842908,12.347981994354164,2023-06-16T01:54:02.000000Z
mqtt_consumer,2B40CBFEFFE70FFE,grafana,2d1aef6119e9,helium/2d1aef6119e9/rx,72.11093308918899,12.134355687800417,2023-06-16T02:04:03.000000Z
mqtt_consumer,2B40CBFEFFE70FFE,grafana,2d1aef6119e9,helium/2d1aef6119e9/rx,72.60494392309452,12.016861219195851,2023-06-16T02:14:03.000000Z
mqtt_consumer,2B40CBFEFFE70FFE,grafana,2d1aef6119e9,helium/2d1aef6119e9/rx,72.53055619134814,11.92072938124666,2023-06-16T02:24:03.000000Z
mqtt_consumer,2B40CBFEFFE70FFE,grafana,2d1aef6119e9,helium/2d1aef6119e9/rx,72.44281681544213,11.912718394750897,2023-06-16T02:34:02.000000Z
mqtt_consumer,2B40CBFEFFE70FFE,grafana,2d1aef6119e9,helium/2d1aef6119e9/rx,72.65262836652171,11.869993133440149,2023-06-16T02:44:02.000000Z
mqtt_consumer,2B40CBFEFFE70FFE,grafana,2d1aef6119e9,helium/2d1aef6119e9/rx,72.06897077897307,11.950102998397805,2023-06-16T02:54:02.000000Z
mqtt_consumer,2B40CBFEFFE70FFE,grafana,2d1aef6119e9,helium/2d1aef6119e9/rx,71.95452811474784,11.853971160448616,2023-06-16T03:04:03.000000Z
mqtt_consumer,2B40CBFEFFE70FFE,grafana,2d1aef6119e9,helium/2d1aef6119e9/rx,73.54718852521553,11.410696574349586,2023-06-16T03:14:02.000000Z
mqtt_consumer,2B40CBFEFFE70FFE,grafana,2d1aef6119e9,helium/2d1aef6119e9/rx,73.0074006256199,11.53620202944991,2023-06-16T03:24:03.000000Z
mqtt_consumer,2B40CBFEFFE70FFE,grafana,2d1aef6119e9,helium/2d1aef6119e9/rx,71.8419928282597,11.888685435263596,2023-06-16T03:34:03.000000Z
mqtt_consumer,2B40CBFEFFE70FFE,grafana,2d1aef6119e9,helium/2d1aef6119e9/rx,71.9163805600061,11.781872281986722,2023-06-16T03:44:03.000000Z
mqtt_consumer,2B40CBFEFFE70FFE,grafana,2d1aef6119e9,helium/2d1aef6119e9/rx,71.74853131914244,11.755168993667503,2023-06-16T03:54:03.000000Z
mqtt_consumer,2B40CBFEFFE70FFE,grafana,2d1aef6119e9,helium/2d1aef6119e9/rx,72.52674143587396,11.675059128709847,2023-06-16T04:04:03.000000Z
mqtt_consumer,2B40CBFEFFE70FFE,grafana,2d1aef6119e9,helium/2d1aef6119e9/rx,71.77904936293584,12.024872205691617,2023-06-16T04:14:03.000000Z
mqtt_consumer,2B40CBFEFFE70FFE,grafana,2d1aef6119e9,helium/2d1aef6119e9/rx,71.89921416037232,12.094300755321584,2023-06-16T04:24:03.000000Z
mqtt_consumer,2B40CBFEFFE70FFE,grafana,2d1aef6119e9,helium/2d1aef6119e9/rx,73.26298924238957,11.618982223239492,2023-06-16T04:34:03.000000Z
mqtt_consumer,2B40CBFEFFE70FFE,grafana,2d1aef6119e9,helium/2d1aef6119e9/rx,73.55481803616388,11.768520637827116,2023-06-16T04:44:03.000000Z
mqtt_consumer,2B40CBFEFFE70FFE,grafana,2d1aef6119e9,helium/2d1aef6119e9/rx,71.96025024795911,12.414740215152207,2023-06-16T04:54:03.000000Z
mqtt_consumer,2B40CBFEFFE70FFE,grafana,2d1aef6119e9,helium/2d1aef6119e9/rx,72.06134126802472,12.64171816586557,2023-06-16T05:04:03.000000Z
mqtt_consumer,2B40CBFEFFE70FFE,grafana,2d1aef6119e9,helium/2d1aef6119e9/rx,71.20111390859846,13.068970778973068,2023-06-16T05:14:03.000000Z
mqtt_consumer,2B40CBFEFFE70FFE,grafana,2d1aef6119e9,helium/2d1aef6119e9/rx,68.7501335164416,14.158464942397195,2023-06-16T05:24:03.000000Z
mqtt_consumer,2B40CBFEFFE70FFE,grafana,2d1aef6119e9,helium/2d1aef6119e9/rx,68.37438010223545,14.505607690547038,2023-06-16T05:34:03.000000Z
mqtt_consumer,2B40CBFEFFE70FFE,grafana,2d1aef6119e9,helium/2d1aef6119e9/rx,67.57709620813306,14.991607537956815,2023-06-16T05:44:03.000000Z
mqtt_consumer,2B40CBFEFFE70FFE,grafana,2d1aef6119e9,helium/2d1aef6119e9/rx,63.61928740367742,15.560387579156178,2023-06-16T05:54:03.000000Z
mqtt_consumer,2B40CBFEFFE70FFE,grafana,2d1aef6119e9,helium/2d1aef6119e9/rx,58.75165941863126,16.361486228732737,2023-06-16T06:04:03.000000Z
mqtt_consumer,2B40CBFEFFE70FFE,grafana,2d1aef6119e9,helium/2d1aef6119e9/rx,57.10940718699931,16.932936598764016,2023-06-16T06:14:03.000000Z
mqtt_consumer,2B40CBFEFFE70FFE,grafana,2d1aef6119e9,helium/2d1aef6119e9/rx,56.31403067063401,17.119859616998554,2023-06-16T06:24:03.000000Z
mqtt_consumer,2B40CBFEFFE70FFE,grafana,2d1aef6119e9,helium/2d1aef6119e9/rx,54.58785381857023,17.579156176089114,2023-06-16T06:34:03.000000Z
mqtt_consumer,2B40CBFEFFE70FFE,grafana,2d1aef6119e9,helium/2d1aef6119e9/rx,57.09033340962844,17.699320973525595,2023-06-16T06:44:03.000000Z
mqtt_consumer,2B40CBFEFFE70FFE,grafana,2d1aef6119e9,helium/2d1aef6119e9/rx,55.8734264133669,18.32951857785916,2023-06-16T06:54:03.000000Z
mqtt_consumer,2B40CBFEFFE70FFE,grafana,2d1aef6119e9,helium/2d1aef6119e9/rx,52.32188906691081,18.452353704127567,2023-06-16T07:04:03.000000Z
mqtt_consumer,2B40CBFEFFE70FFE,grafana,2d1aef6119e9,helium/2d1aef6119e9/rx,52.396276798657205,18.997100785839628,2023-06-16T07:14:03.000000Z
mqtt_consumer,2B40CBFEFFE70FFE,grafana,2d1aef6119e9,helium/2d1aef6119e9/rx,50.41641870756085,19.856946669718468,2023-06-16T07:24:03.000000Z
mqtt_consumer,2B40CBFEFFE70FFE,grafana,2d1aef6119e9,helium/2d1aef6119e9/rx,47.78423743038071,20.01449607080187,2023-06-16T07:34:03.000000Z
mqtt_consumer,2B40CBFEFFE70FFE,grafana,2d1aef6119e9,helium/2d1aef6119e9/rx,47.522926680399785,20.55924315251393,2023-06-16T07:44:03.000000Z
mqtt_consumer,2B40CBFEFFE70FFE,grafana,2d1aef6119e9,helium/2d1aef6119e9/rx,46.87632562752727,20.74616617074845,2023-06-16T07:54:03.000000Z
mqtt_consumer,2B40CBFEFFE70FFE,grafana,2d1aef6119e9,helium/2d1aef6119e9/rx,45.75097276264592,21.296253910124364,2023-06-16T08:04:03.000000Z
mqtt_consumer,2B40CBFEFFE70FFE,grafana,2d1aef6119e9,helium/2d1aef6119e9/rx,42.5122453650721,21.488517586022738,2023-06-16T08:14:03.000000Z
mqtt_consumer,2B40CBFEFFE70FFE,grafana,2d1aef6119e9,helium/2d1aef6119e9/rx,41.68444342717632,22.33501182574197,2023-06-16T08:24:03.000000Z
mqtt_consumer,2B40CBFEFFE70FFE,grafana,2d1aef6119e9,helium/2d1aef6119e9/rx,41.51468680857557,22.16945143816281,2023-06-16T08:34:03.000000Z
mqtt_consumer,2B40CBFEFFE70FFE,grafana,2d1aef6119e9,helium/2d1aef6119e9/rx,41.11604486152438,22.318989852750438,2023-06-16T08:44:03.000000Z
mqtt_consumer,2B40CBFEFFE70FFE,grafana,2d1aef6119e9,helium/2d1aef6119e9/rx,40.1108567940795,22.84771496147097,2023-06-16T08:54:03.000000Z
mqtt_consumer,2B40CBFEFFE70FFE,grafana,2d1aef6119e9,helium/2d1aef6119e9/rx,40.057450217441065,22.84771496147097,2023-06-16T09:04:03.000000Z
mqtt_consumer,2B40CBFEFFE70FFE,grafana,2d1aef6119e9,helium/2d1aef6119e9/rx,39.63019760433356,23.379110399023418,2023-06-16T09:14:03.000000Z
mqtt_consumer,2B40CBFEFFE70FFE,grafana,2d1aef6119e9,helium/2d1aef6119e9/rx,39.969710841535054,23.031967650873582,2023-06-16T09:24:03.000000Z
mqtt_consumer,2B40CBFEFFE70FFE,grafana,2d1aef6119e9,helium/2d1aef6119e9/rx,37.98603799496452,24.39383535515374,2023-06-16T09:34:03.000000Z
mqtt_consumer,2B40CBFEFFE70FFE,grafana,2d1aef6119e9,helium/2d1aef6119e9/rx,38.52391851682307,23.87045090409704,2023-06-16T09:44:03.000000Z
mqtt_consumer,2B40CBFEFFE70FFE,grafana,2d1aef6119e9,helium/2d1aef6119e9/rx,36.99801632715343,23.49660486762798,2023-06-16T09:54:03.000000Z
mqtt_consumer,2B40CBFEFFE70FFE,grafana,2d1aef6119e9,helium/2d1aef6119e9/rx,36.49256122682536,23.157473105973907,2023-06-16T10:04:03.000000Z
mqtt_consumer,2B40CBFEFFE70FFE,grafana,2d1aef6119e9,helium/2d1aef6119e9/rx,34.53940642404822,24.348439765011065,2023-06-16T10:14:03.000000Z
mqtt_consumer,2B40CBFEFFE70FFE,grafana,2d1aef6119e9,helium/2d1aef6119e9/rx,34.724422064545664,24.44457160296025,2023-06-16T10:24:03.000000Z
mqtt_consumer,2B40CBFEFFE70FFE,grafana,2d1aef6119e9,helium/2d1aef6119e9/rx,35.44922560463874,24.690241855497064,2023-06-16T10:34:03.000000Z
mqtt_consumer,2B40CBFEFFE70FFE,grafana,2d1aef6119e9,helium/2d1aef6119e9/rx,34.85412375066758,23.96391241321432,2023-06-16T10:44:03.000000Z
mqtt_consumer,2B40CBFEFFE70FFE,grafana,2d1aef6119e9,helium/2d1aef6119e9/rx,34.85793850614176,23.68352788586252,2023-06-16T10:54:03.000000Z
mqtt_consumer,2B40CBFEFFE70FFE,grafana,2d1aef6119e9,helium/2d1aef6119e9/rx,35.26039520866713,23.76363775082017,2023-06-16T11:04:03.000000Z
mqtt_consumer,2B40CBFEFFE70FFE,grafana,2d1aef6119e9,helium/2d1aef6119e9/rx,37.73998626688029,23.80102235446708,2023-06-16T11:14:03.000000Z
mqtt_consumer,2B40CBFEFFE70FFE,grafana,2d1aef6119e9,helium/2d1aef6119e9/rx,36.14732585641261,24.61280231937133,2023-06-16T11:24:03.000000Z
mqtt_consumer,2B40CBFEFFE70FFE,grafana,2d1aef6119e9,helium/2d1aef6119e9/rx,35.25658045319295,25.43526359960326,2023-06-16T11:34:03.000000Z
mqtt_consumer,2B40CBFEFFE70FFE,grafana,2d1aef6119e9,helium/2d1aef6119e9/rx,34.95902952620737,24.967956054016938,2023-06-16T11:44:03.000000Z
