Xmeasurement,devXeui,host,name,topic,decodedXpayload_humidity,decodedXpayload_temperature,time
mqtt_consumer,59E350FEFF6E959E,grafana,9115eec187de,helium/9115eec187de/rx,54.4600595101854,18.94636453803311,2023-06-07T06:56:26.000000Z
mqtt_consumer,59E350FEFF6E959E,grafana,9115eec187de,helium/9115eec187de/rx,54.0175478751812,19.00778210116732,2023-06-07T07:06:26.000000Z
mqtt_consumer,59E350FEFF6E959E,grafana,9115eec187de,helium/9115eec187de/rx,53.89929045548181,19.328221560997942,2023-06-07T07:16:26.000000Z
mqtt_consumer,59E350FEFF6E959E,grafana,9115eec187de,helium/9115eec187de/rx,53.80010681315328,19.629968719005102,2023-06-07T07:26:26.000000Z
mqtt_consumer,59E350FEFF6E959E,grafana,9115eec187de,helium/9115eec187de/rx,51.75539787899596,20.214770733196005,2023-06-07T07:36:26.000000Z
mqtt_consumer,59E350FEFF6E959E,grafana,9115eec187de,helium/9115eec187de/rx,51.52460517280842,20.43106736858168,2023-06-07T07:46:26.000000Z
mqtt_consumer,59E350FEFF6E959E,grafana,9115eec187de,helium/9115eec187de/rx,51.4979018844892,20.684748607614253,2023-06-07T07:56:27.000000Z
mqtt_consumer,59E350FEFF6E959E,grafana,9115eec187de,helium/9115eec187de/rx,50.15320057984283,21.138704509040977,2023-06-07T08:06:27.000000Z
mqtt_consumer,59E350FEFF6E959E,grafana,9115eec187de,helium/9115eec187de/rx,49.34447241931792,20.95178149080644,2023-06-07T08:16:26.000000Z
mqtt_consumer,59E350FEFF6E959E,grafana,9115eec187de,helium/9115eec187de/rx,48.4785229266804,21.75822079804685,2023-06-07T08:26:26.000000Z
mqtt_consumer,59E350FEFF6E959E,grafana,9115eec187de,helium/9115eec187de/rx,47.69459067673762,22.086671244373235,2023-06-07T08:36:26.000000Z
mqtt_consumer,59E350FEFF6E959E,grafana,9115eec187de,helium/9115eec187de/rx,46.75806820782788,22.420462348363472,2023-06-07T08:46:26.000000Z
mqtt_consumer,59E350FEFF6E959E,grafana,9115eec187de,helium/9115eec187de/rx,46.14579995422294,22.80498970016022,2023-06-07T08:56:26.000000Z
mqtt_consumer,59E350FEFF6E959E,grafana,9115eec187de,helium/9115eec187de/rx,45.3256275272755,23.05333028152896,2023-06-07T09:06:26.000000Z
mqtt_consumer,59E350FEFF6E959E,grafana,9115eec187de,helium/9115eec187de/rx,44.83352407110704,23.65415426871138,2023-06-07T09:16:26.000000Z
mqtt_consumer,59E350FEFF6E959E,grafana,9115eec187de,helium/9115eec187de/rx,43.85694666971847,23.85442893110552,2023-06-07T09:26:26.000000Z
mqtt_consumer,59E350FEFF6E959E,grafana,9115eec187de,helium/9115eec187de/rx,43.14740215152209,24.44457160296025,2023-06-07T09:36:26.000000Z
mqtt_consumer,59E350FEFF6E959E,grafana,9115eec187de,helium/9115eec187de/rx,42.54467078660258,24.36446173800259,2023-06-07T09:46:26.000000Z
mqtt_consumer,59E350FEFF6E959E,grafana,9115eec187de,helium/9115eec187de/rx,42.67246509498741,24.791714351110087,2023-06-07T09:56:26.000000Z
mqtt_consumer,59E350FEFF6E959E,grafana,9115eec187de,helium/9115eec187de/rx,39.866712443732354,25.149538414587624,2023-06-07T10:06:26.000000Z
mqtt_consumer,59E350FEFF6E959E,grafana,9115eec187de,helium/9115eec187de/rx,41.05691615167468,24.917219806210426,2023-06-07T10:16:26.000000Z
mqtt_consumer,59E350FEFF6E959E,grafana,9115eec187de,helium/9115eec187de/rx,39.43564507515068,25.283054856183725,2023-06-07T10:26:26.000000Z
mqtt_consumer,59E350FEFF6E959E,grafana,9115eec187de,helium/9115eec187de/rx,39.11139085984588,25.04272526131075,2023-06-07T10:36:26.000000Z
mqtt_consumer,59E350FEFF6E959E,grafana,9115eec187de,helium/9115eec187de/rx,38.14625772487984,25.210955977721824,2023-06-07T10:46:26.000000Z
mqtt_consumer,59E350FEFF6E959E,grafana,9115eec187de,helium/9115eec187de/rx,36.3838406958114,25.945296406500347,2023-06-07T10:56:26.000000Z
mqtt_consumer,59E350FEFF6E959E,grafana,9115eec187de,helium/9115eec187de/rx,35.500724803540095,26.07080186160067,2023-06-07T11:06:26.000000Z
mqtt_consumer,59E350FEFF6E959E,grafana,9115eec187de,helium/9115eec187de/rx,35.66475928892958,26.35118638895247,2023-06-07T11:16:26.000000Z
mqtt_consumer,59E350FEFF6E959E,grafana,9115eec187de,helium/9115eec187de/rx,36.685206378271154,26.340505073624783,2023-06-07T11:26:26.000000Z
mqtt_consumer,59E350FEFF6E959E,grafana,9115eec187de,helium/9115eec187de/rx,34.55466544594491,26.511406118867782,2023-06-07T11:36:26.000000Z
mqtt_consumer,59E350FEFF6E959E,grafana,9115eec187de,helium/9115eec187de/rx,32.607232776379035,27.18432898451209,2023-06-07T11:46:26.000000Z
mqtt_consumer,59E350FEFF6E959E,grafana,9115eec187de,helium/9115eec187de/rx,30.75898374914168,27.357900358587017,2023-06-07T11:56:27.000000Z
mqtt_consumer,59E350FEFF6E959E,grafana,9115eec187de,helium/9115eec187de/rx,32.969634546425574,26.447318226901658,2023-06-07T12:06:26.000000Z
mqtt_consumer,59E350FEFF6E959E,grafana,9115eec187de,helium/9115eec187de/rx,32.51377126726177,27.62760357061113,2023-06-07T12:16:27.000000Z
mqtt_consumer,59E350FEFF6E959E,grafana,9115eec187de,helium/9115eec187de/rx,32.05409323262379,27.34721904325933,2023-06-07T12:26:27.000000Z
mqtt_consumer,59E350FEFF6E959E,grafana,9115eec187de,helium/9115eec187de/rx,33.99961852445258,26.383230334935533,2023-06-07T12:36:27.000000Z
mqtt_consumer,59E350FEFF6E959E,grafana,9115eec187de,helium/9115eec187de/rx,32.91050583657587,27.699702449073012,2023-06-07T12:46:27.000000Z
mqtt_consumer,59E350FEFF6E959E,grafana,9115eec187de,helium/9115eec187de/rx,33.26527809567407,27.11490043488213,2023-06-07T12:56:26.000000Z
mqtt_consumer,59E350FEFF6E959E,grafana,9115eec187de,helium/9115eec187de/rx,33.68490119783322,27.851911192492565,2023-06-07T13:06:27.000000Z
mqtt_consumer,59E350FEFF6E959E,grafana,9115eec187de,helium/9115eec187de/rx,33.06118867780575,27.563515678645004,2023-06-07T13:16:27.000000Z
mqtt_consumer,59E350FEFF6E959E,grafana,9115eec187de,helium/9115eec187de/rx,33.56282902265965,27.344548714427404,2023-06-07T13:26:27.000000Z
mqtt_consumer,59E350FEFF6E959E,grafana,9115eec187de,helium/9115eec187de/rx,34.19798580910964,27.97741664759289,2023-06-07T13:36:26.000000Z
mqtt_consumer,59E350FEFF6E959E,grafana,9115eec187de,helium/9115eec187de/rx,34.13313496604868,27.755779354543375,2023-06-07T13:46:27.000000Z
mqtt_consumer,59E350FEFF6E959E,grafana,9115eec187de,helium/9115eec187de/rx,34.468833447776,28.225757228961623,2023-06-07T13:56:27.000000Z
mqtt_consumer,59E350FEFF6E959E,grafana,9115eec187de,helium/9115eec187de/rx,34.15220874341955,27.694361791409165,2023-06-07T14:06:27.000000Z
mqtt_consumer,59E350FEFF6E959E,grafana,9115eec187de,helium/9115eec187de/rx,33.391165026321815,28.065537499046314,2023-06-07T14:16:27.000000Z
mqtt_consumer,59E350FEFF6E959E,grafana,9115eec187de,helium/9115eec187de/rx,33.62577248798352,27.87060349431601,2023-06-07T14:26:27.000000Z
mqtt_consumer,59E350FEFF6E959E,grafana,9115eec187de,helium/9115eec187de/rx,34.37537193865873,27.02944991226063,2023-06-07T14:36:27.000000Z
mqtt_consumer,59E350FEFF6E959E,grafana,9115eec187de,helium/9115eec187de/rx,33.75738155184253,27.472724498359653,2023-06-07T14:46:27.000000Z
mqtt_consumer,59E350FEFF6E959E,grafana,9115eec187de,helium/9115eec187de/rx,33.913786526283666,27.515449759670403,2023-06-07T14:56:27.000000Z
mqtt_consumer,59E350FEFF6E959E,grafana,9115eec187de,helium/9115eec187de/rx,34.78927290760662,27.707713435568778,2023-06-07T15:06:27.000000Z
mqtt_consumer,59E350FEFF6E959E,grafana,9115eec187de,helium/9115eec187de/rx,34.10452429999237,27.87594415197985,2023-06-07T15:16:27.000000Z
mqtt_consumer,59E350FEFF6E959E,grafana,9115eec187de,helium/9115eec187de/rx,34.630960555428395,27.419317921721216,2023-06-07T15:26:27.000000Z
mqtt_consumer,59E350FEFF6E959E,grafana,9115eec187de,helium/9115eec187de/rx,35.22606240939956,27.387273975738157,2023-06-07T15:36:27.000000Z
mqtt_consumer,59E350FEFF6E959E,grafana,9115eec187de,helium/9115eec187de/rx,34.51842526894026,27.26176852063783,2023-06-07T15:46:27.000000Z
